CMDLINE alab ipc transfer-recordbatch-as-byte-stream --sleep 10
MEM 0.015625 1597603475.2647
MEM 13.812500 1597603475.3759
MEM 19.386719 1597603475.4841
MEM 31.707031 1597603475.5934
MEM 42.656250 1597603475.7037
MEM 52.468750 1597603475.8145
MEM 64.500000 1597603475.9249
MEM 89.109375 1597603476.0350
MEM 100.546875 1597603476.1447
MEM 100.546875 1597603476.2571
MEM 100.546875 1597603476.3676
MEM 100.546875 1597603476.4778
MEM 100.546875 1597603476.5880
MEM 100.546875 1597603476.6995
MEM 100.546875 1597603476.8072
MEM 100.546875 1597603476.9170
MEM 100.546875 1597603477.0289
MEM 100.546875 1597603477.1382
MEM 100.546875 1597603477.2482
MEM 100.546875 1597603477.3577
MEM 100.546875 1597603477.4680
MEM 100.546875 1597603477.5764
MEM 100.546875 1597603477.6875
MEM 100.546875 1597603477.7978
MEM 100.546875 1597603477.9057
MEM 100.546875 1597603478.0143
MEM 100.546875 1597603478.1255
MEM 100.546875 1597603478.2366
MEM 100.546875 1597603478.3465
MEM 100.546875 1597603478.4564
MEM 100.546875 1597603478.5670
MEM 100.546875 1597603478.6781
MEM 100.546875 1597603478.7865
MEM 100.546875 1597603478.8975
MEM 100.546875 1597603479.0074
MEM 100.546875 1597603479.1182
MEM 100.546875 1597603479.2295
MEM 100.546875 1597603479.3411
MEM 100.546875 1597603479.4533
MEM 100.546875 1597603479.5632
MEM 100.546875 1597603479.6746
MEM 100.546875 1597603479.7849
MEM 100.546875 1597603479.8946
MEM 100.546875 1597603480.0032
MEM 100.546875 1597603480.1138
MEM 100.546875 1597603480.2244
MEM 100.546875 1597603480.3341
MEM 100.546875 1597603480.4438
MEM 100.546875 1597603480.5535
MEM 100.546875 1597603480.6642
MEM 100.546875 1597603480.7748
MEM 100.546875 1597603480.8856
MEM 100.546875 1597603480.9949
MEM 100.546875 1597603481.1061
MEM 100.546875 1597603481.2163
MEM 100.546875 1597603481.3254
MEM 100.546875 1597603481.4359
MEM 100.546875 1597603481.5467
MEM 100.546875 1597603481.6561
MEM 100.546875 1597603481.7664
MEM 100.546875 1597603481.8758
MEM 100.546875 1597603481.9862
MEM 100.546875 1597603482.0963
MEM 100.546875 1597603482.2058
MEM 100.546875 1597603482.3166
MEM 100.546875 1597603482.4275
MEM 100.546875 1597603482.5353
MEM 100.546875 1597603482.6457
MEM 100.546875 1597603482.7554
MEM 100.546875 1597603482.8657
MEM 100.546875 1597603482.9760
MEM 100.546875 1597603483.0859
MEM 100.546875 1597603483.1949
MEM 100.546875 1597603483.3045
MEM 100.546875 1597603483.4148
MEM 100.546875 1597603483.5229
MEM 100.546875 1597603483.6293
MEM 100.546875 1597603483.7401
MEM 100.546875 1597603483.8500
MEM 100.546875 1597603483.9610
MEM 100.546875 1597603484.0708
MEM 100.546875 1597603484.1813
MEM 100.546875 1597603484.2902
MEM 100.546875 1597603484.4000
MEM 100.546875 1597603484.5085
MEM 100.546875 1597603484.6192
MEM 100.546875 1597603484.7284
MEM 100.546875 1597603484.8403
MEM 100.546875 1597603484.9488
MEM 100.546875 1597603485.0596
MEM 100.546875 1597603485.1704
MEM 100.546875 1597603485.2802
MEM 100.546875 1597603485.3897
MEM 100.546875 1597603485.5002
MEM 100.546875 1597603485.6116
MEM 100.546875 1597603485.7212
MEM 100.546875 1597603485.8318
MEM 100.546875 1597603485.9415
MEM 100.546875 1597603486.0514
MEM 124.878906 1597603486.1612
MEM 127.695312 1597603486.2721
MEM 127.695312 1597603486.3806
