CMDLINE alab ipc transfer-recordbatch -sleep 10
MEM 129.050781 1597602921.3846
MEM 129.050781 1597602921.4947
MEM 129.050781 1597602921.6054
MEM 129.050781 1597602921.7190
MEM 129.050781 1597602921.8301
MEM 129.050781 1597602921.9374
MEM 129.050781 1597602922.0488
MEM 129.050781 1597602922.1556
MEM 129.050781 1597602922.2627
MEM 129.050781 1597602922.3723
MEM 129.050781 1597602922.4823
MEM 129.050781 1597602922.5926
MEM 129.050781 1597602922.7004
MEM 129.050781 1597602922.8099
MEM 129.050781 1597602922.9195
MEM 129.050781 1597602923.0292
MEM 129.050781 1597602923.1379
MEM 129.050781 1597602923.2495
MEM 129.050781 1597602923.3593
MEM 129.050781 1597602923.4696
MEM 129.050781 1597602923.5804
MEM 129.050781 1597602923.6909
MEM 129.050781 1597602923.7988
MEM 129.050781 1597602923.9086
MEM 129.050781 1597602924.0180
MEM 129.050781 1597602924.1283
MEM 129.050781 1597602924.2366
MEM 129.050781 1597602924.3475
MEM 129.050781 1597602924.4565
MEM 129.050781 1597602924.5672
MEM 129.050781 1597602924.6777
MEM 129.050781 1597602924.7851
MEM 129.050781 1597602924.8953
MEM 129.050781 1597602925.0044
MEM 129.050781 1597602925.1151
MEM 129.050781 1597602925.2246
MEM 129.050781 1597602925.3343
MEM 129.050781 1597602925.4419
MEM 129.050781 1597602925.5525
MEM 129.050781 1597602925.6624
MEM 129.050781 1597602925.7720
MEM 129.050781 1597602925.8830
MEM 129.050781 1597602925.9925
MEM 129.050781 1597602926.1031
MEM 129.050781 1597602926.2140
MEM 129.050781 1597602926.3222
MEM 129.050781 1597602926.4331
MEM 129.050781 1597602926.5405
MEM 129.050781 1597602926.6512
MEM 129.050781 1597602926.7614
MEM 129.050781 1597602926.8709
MEM 129.050781 1597602926.9817
MEM 129.050781 1597602927.0881
MEM 129.050781 1597602927.1991
MEM 129.050781 1597602927.3082
MEM 129.050781 1597602927.4181
MEM 129.050781 1597602927.5289
MEM 129.050781 1597602927.6395
MEM 129.050781 1597602927.7499
MEM 129.050781 1597602927.8576
MEM 129.050781 1597602927.9637
MEM 129.050781 1597602928.0709
MEM 129.050781 1597602928.1817
MEM 129.050781 1597602928.2912
MEM 129.050781 1597602928.4019
MEM 129.050781 1597602928.5084
MEM 129.050781 1597602928.6189
MEM 129.050781 1597602928.7288
MEM 129.050781 1597602928.8393
MEM 129.050781 1597602928.9509
MEM 129.050781 1597602929.0610
MEM 129.050781 1597602929.1698
MEM 129.050781 1597602929.2800
MEM 129.050781 1597602929.3905
MEM 129.050781 1597602929.5003
MEM 129.050781 1597602929.6113
MEM 129.050781 1597602929.7198
MEM 129.050781 1597602929.8292
MEM 129.050781 1597602929.9383
MEM 129.050781 1597602930.0485
MEM 129.050781 1597602930.1592
MEM 129.050781 1597602930.2687
MEM 129.050781 1597602930.3775
MEM 129.050781 1597602930.4871
MEM 129.050781 1597602930.5938
MEM 129.050781 1597602930.7004
MEM 129.050781 1597602930.8109
MEM 129.050781 1597602930.9190
MEM 129.050781 1597602931.0299
MEM 129.050781 1597602931.1379
MEM 129.050781 1597602931.2488
MEM 129.050781 1597602931.3563
MEM 129.050781 1597602931.4663
MEM 129.050781 1597602931.5770
MEM 129.050781 1597602931.6873
MEM 129.050781 1597602931.7985
MEM 129.050781 1597602931.9060
MEM 129.050781 1597602932.0162
MEM 129.050781 1597602932.1260
MEM 129.050781 1597602932.2365
MEM 129.050781 1597602932.3471
MEM 129.050781 1597602932.4552
MEM 129.050781 1597602932.5659
MEM 129.050781 1597602932.6758
MEM 129.050781 1597602932.7861
MEM 129.050781 1597602932.8971
MEM 129.050781 1597602933.0043
MEM 129.050781 1597602933.1141
MEM 129.050781 1597602933.2231
MEM 129.050781 1597602933.3323
MEM 129.050781 1597602933.4420
MEM 129.050781 1597602933.5525
MEM 129.050781 1597602933.6601
MEM 129.050781 1597602933.7712
MEM 129.050781 1597602933.8793
MEM 129.050781 1597602933.9898
MEM 129.050781 1597602934.0982
MEM 129.050781 1597602934.2088
MEM 129.050781 1597602934.3163
MEM 129.050781 1597602934.4260
MEM 129.050781 1597602934.5354
MEM 129.050781 1597602934.6463
MEM 129.050781 1597602934.7538
MEM 129.050781 1597602934.8639
MEM 129.050781 1597602934.9724
MEM 129.050781 1597602935.0818
MEM 129.050781 1597602935.1913
MEM 129.050781 1597602935.3017
MEM 129.050781 1597602935.4100
MEM 129.050781 1597602935.5199
MEM 129.050781 1597602935.6285
MEM 129.050781 1597602935.7391
MEM 129.050781 1597602935.8484
MEM 102.894531 1597602935.9579
MEM 102.894531 1597602936.0660
MEM 102.894531 1597602936.1761
MEM 102.894531 1597602936.2847
MEM 102.894531 1597602936.3949
MEM 102.894531 1597602936.5019
MEM 102.894531 1597602936.6099
MEM 102.894531 1597602936.7206
MEM 102.894531 1597602936.8287
MEM 102.894531 1597602936.9351
MEM 102.894531 1597602937.0453
MEM 102.894531 1597602937.1545
MEM 102.894531 1597602937.2651
MEM 102.894531 1597602937.3729
MEM 102.894531 1597602937.4830
MEM 102.894531 1597602937.5911
MEM 102.894531 1597602937.6991
MEM 102.894531 1597602937.8095
MEM 102.894531 1597602937.9205
MEM 102.894531 1597602938.0284
MEM 102.894531 1597602938.1352
MEM 102.894531 1597602938.2417
MEM 102.894531 1597602938.3524
MEM 102.894531 1597602938.4605
MEM 102.894531 1597602938.5672
MEM 102.894531 1597602938.6771
MEM 102.894531 1597602938.7881
MEM 102.894531 1597602938.8990
MEM 102.894531 1597602939.0098
MEM 102.894531 1597602939.1205
MEM 102.894531 1597602939.2286
MEM 102.894531 1597602939.3405
MEM 102.894531 1597602939.4491
MEM 102.894531 1597602939.5600
MEM 102.894531 1597602939.6705
MEM 102.894531 1597602939.7779
MEM 102.894531 1597602939.8843
MEM 102.894531 1597602939.9953
MEM 102.894531 1597602940.1053
MEM 102.894531 1597602940.2152
MEM 102.894531 1597602940.3252
MEM 102.894531 1597602940.4339
MEM 102.894531 1597602940.5455
MEM 102.894531 1597602940.6539
MEM 102.894531 1597602940.7639
MEM 102.894531 1597602940.8718
MEM 102.894531 1597602940.9780
MEM 102.894531 1597602941.0887
MEM 102.894531 1597602941.1992
MEM 102.894531 1597602941.3095
MEM 102.894531 1597602941.4199
MEM 102.894531 1597602941.5277
MEM 102.894531 1597602941.6384
MEM 102.894531 1597602941.7497
MEM 102.894531 1597602941.8580
MEM 102.894531 1597602941.9684
MEM 102.894531 1597602942.0777
MEM 102.894531 1597602942.1885
MEM 102.894531 1597602942.3009
MEM 102.894531 1597602942.4112
MEM 102.894531 1597602942.5199
MEM 102.894531 1597602942.6271
MEM 102.894531 1597602942.7379
MEM 102.894531 1597602942.8493
MEM 102.894531 1597602942.9593
MEM 102.894531 1597602943.0704
MEM 102.894531 1597602943.1807
MEM 102.894531 1597602943.2915
MEM 102.894531 1597602943.4007
MEM 102.894531 1597602943.5112
MEM 102.894531 1597602943.6207
MEM 102.894531 1597602943.7302
MEM 102.894531 1597602943.8406
MEM 102.894531 1597602943.9485
MEM 102.894531 1597602944.0546
MEM 102.894531 1597602944.1625
MEM 102.894531 1597602944.2724
MEM 102.894531 1597602944.3836
MEM 102.894531 1597602944.4939
MEM 102.894531 1597602944.6044
MEM 102.894531 1597602944.7154
MEM 102.894531 1597602944.8254
MEM 102.894531 1597602944.9353
MEM 102.894531 1597602945.0458
MEM 102.894531 1597602945.1568
MEM 102.894531 1597602945.2658
MEM 102.894531 1597602945.3760
MEM 102.894531 1597602945.4846
MEM 102.894531 1597602945.5950
MEM 102.894531 1597602945.7042
MEM 102.894531 1597602945.8154
MEM 74.171875 1597602945.9222
